--- TRIGGERED ---
-0.065,-0.017,-0.011,16.174,-165.100,39.429
-0.077,-0.022,-0.006,5.188,-188.843,44.128
-0.058,-0.024,-0.006,-1.343,-197.205,52.307
-0.052,-0.028,-0.005,-8.728,-204.590,58.838
-0.102,-0.011,0.019,-14.648,-209.656,74.768
-0.110,-0.058,0.001,-32.471,-186.218,67.261
-0.128,-0.041,0.014,-52.002,-159.912,61.890
-0.141,-0.029,0.020,-64.636,-146.729,75.989
-0.139,-0.025,0.025,-76.233,-173.218,152.039
-0.061,-0.059,0.000,-85.510,-207.275,199.280
1.313,0.026,-0.532,-104.248,-245.422,242.981
0.632,2.620,-1.987,548.767,-796.204,159.241
-1.078,1.268,0.536,-1148.071,-655.273,107.422
0.295,2.452,2.702,-952.332,1118.164,377.625
-0.101,0.091,-0.081,-226.318,800.720,234.924
-0.296,-0.042,-0.137,36.560,594.727,150.940
0.115,-0.013,-0.058,-3.662,355.286,15.076
0.034,-0.005,-0.001,-12.207,182.617,-28.076
0.038,-0.047,-0.027,-13.611,13.428,-53.589
-0.310,-0.047,0.012,-21.973,-124.146,-97.839
-0.536,-0.037,0.030,-36.194,-196.045,-85.266
-0.470,-0.029,0.019,-39.551,-166.260,-65.125
-0.284,-0.010,-0.001,-41.809,-123.657,-38.757
-0.119,-0.001,-0.020,-37.842,-79.468,20.203
0.015,0.034,-0.001,-28.381,-104.980,47.485
0.091,0.017,-0.032,-13.672,-146.301,78.430
3.009,3.084,2.028,7.996,-191.589,103.394
0.012,-0.033,0.959,-0.671,1.099,5.676
0.001,-0.002,0.978,2.136,0.977,-1.099
0.001,-0.003,0.971,2.075,0.916,-1.099
-0.001,-0.003,0.975,2.197,1.038,-1.038
-0.000,-0.004,0.964,2.136,0.916,-1.099
0.000,-0.003,0.972,2.136,0.854,-1.160
0.000,-0.005,0.970,2.258,0.916,-0.977
-0.000,-0.004,0.971,2.258,0.977,-1.160
0.000,-0.004,0.970,2.258,0.977,-1.160
-0.001,-0.004,0.969,2.075,1.038,-1.099
-0.001,-0.004,0.975,2.014,0.977,-1.160
-0.000,-0.004,0.968,2.197,1.099,-1.099
-0.001,-0.003,0.971,2.075,1.038,-1.221
0.000,-0.004,0.971,2.014,1.099,-1.099
0.000,-0.005,0.973,2.075,0.977,-1.160
-0.001,-0.004,0.969,2.258,1.099,-1.221
-0.000,-0.003,0.971,1.953,1.038,-1.160
-0.000,-0.003,0.973,2.014,0.854,-1.038
0.000,-0.004,0.971,2.197,0.854,-1.160
0.000,-0.004,0.970,2.075,0.916,-1.099
-0.000,-0.003,0.970,2.197,0.977,-1.221
-0.001,-0.003,0.974,2.136,0.916,-1.221
0.000,-0.005,0.971,2.136,0.916,-1.160
-0.000,-0.005,0.970,2.319,0.977,-1.282
-0.001,-0.004,0.970,2.258,0.977,-1.160
0.000,-0.003,0.973,2.075,1.038,-1.099
0.000,-0.004,0.972,2.136,0.977,-1.160
-0.000,-0.004,0.971,2.197,0.854,-1.099
-0.000,-0.004,0.973,2.075,0.854,-1.282
-0.000,-0.003,0.973,2.136,1.038,-1.038
0.000,-0.004,0.970,2.136,0.916,-1.160
0.000,-0.005,0.971,2.136,1.038,-1.160
-0.000,-0.004,0.973,2.136,1.038,-1.160
-0.000,-0.001,0.973,2.136,0.854,-1.282
-0.000,-0.004,0.974,2.197,0.854,-1.099
-0.000,-0.003,0.974,2.014,0.854,-1.221
-0.001,-0.004,0.970,2.136,0.854,-1.221
0.000,-0.004,0.971,2.136,0.916,-1.038
-0.000,-0.005,0.973,2.197,1.038,-1.038
-0.000,-0.004,0.973,2.197,1.038,-1.099
-0.000,-0.004,0.972,2.075,1.038,-1.099
0.001,-0.004,0.973,2.258,1.038,-1.038
-0.001,-0.004,0.974,2.197,0.977,-1.099
-0.001,-0.003,0.973,2.197,0.977,-1.221
0.000,-0.004,0.971,2.136,0.854,-1.099
-0.000,-0.004,0.973,2.075,1.099,-1.160
-0.000,-0.004,0.973,2.075,1.038,-1.221
0.000,-0.004,0.972,2.075,0.977,-0.916
-0.000,-0.004,0.971,2.136,0.916,-1.099
-0.000,-0.003,0.972,2.319,0.854,-1.160
0.000,-0.004,0.973,2.258,1.038,-1.099
-0.001,-0.004,0.972,2.258,0.977,-1.038
-0.000,-0.004,0.972,2.075,1.160,-0.977
0.000,-0.003,0.974,2.075,1.099,-1.099
0.000,-0.004,0.973,2.258,1.038,-1.099
0.000,-0.005,0.971,2.014,0.977,-1.160
0.000,-0.005,0.973,2.014,1.099,-1.099
-0.000,-0.005,0.974,2.075,1.038,-1.160
0.000,-0.004,0.974,2.197,1.038,-0.916
-0.001,-0.005,0.971,2.258,1.099,-1.099
-0.001,-0.003,0.974,2.136,0.977,-0.977
-0.003,-0.005,0.974,2.319,1.221,-0.305
-0.000,-0.005,0.973,2.319,0.854,1.770
0.000,-0.003,0.972,2.258,1.099,2.258
-0.001,-0.004,0.973,1.953,1.099,1.648
0.001,-0.003,0.973,1.892,1.038,1.160
0.001,-0.003,0.973,2.258,0.977,-0.427
-0.001,-0.003,0.973,2.136,1.038,-0.427
-0.000,-0.004,0.973,2.014,1.038,0.122
0.001,-0.004,0.974,1.831,0.793,-0.488
0.000,-0.005,0.972,1.770,0.793,-1.221
0.001,-0.009,0.972,1.587,0.671,-1.648
-0.022,-0.010,0.973,0.549,0.183,-4.700
-0.026,-0.016,0.974,0.549,0.061,-11.475
-0.003,-0.002,0.971,1.099,0.488,-12.634
0.031,0.013,0.974,1.770,0.671,-6.226
0.000,0.001,0.972,1.648,0.610,-1.953
-0.002,0.000,0.972,2.075,1.038,-1.648
-0.001,-0.000,0.973,3.235,1.282,-1.282
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.877,0.321,-0.193,1.587,-5.615,0.671
0.866,0.328,-0.214,1.465,-4.578,0.549
0.858,0.320,-0.236,1.221,-3.906,0.305
0.854,0.301,-0.259,0.305,-4.883,0.305
0.880,0.305,-0.255,-6.653,-13.855,3.784
0.887,0.312,-0.244,-9.033,-21.423,6.409
0.875,0.325,-0.233,-10.132,-29.053,7.507
0.863,0.338,-0.218,-10.193,-35.767,6.958
0.863,0.330,-0.221,-5.493,-42.786,10.559
0.794,0.328,-0.240,-1.465,-42.297,12.390
0.649,0.360,-0.293,-0.061,-40.222,4.028
0.706,0.376,-0.351,8.301,-35.889,-44.800
0.548,0.209,-0.302,0.305,-37.781,-60.730
0.501,0.167,-0.244,-28.809,-44.128,-84.290
0.463,0.185,-0.158,-66.589,-54.016,-113.098
-0.011,0.090,-0.007,-69.763,-84.045,-107.727
-0.044,0.008,-0.002,-50.903,-92.163,-75.806
-0.049,0.004,-0.001,-37.170,-93.018,-55.420
-0.040,0.003,-0.001,-25.452,-87.219,-42.236
-0.062,0.003,0.002,-7.141,-67.078,-30.212
-0.061,0.002,0.001,2.014,-54.871,-23.621
-0.057,-0.000,-0.002,11.475,-44.739,-15.015
-0.048,-0.002,-0.008,19.775,-38.391,-6.958
-0.054,-0.005,-0.010,30.884,-39.612,7.019
-0.060,-0.003,-0.012,35.583,-46.204,15.930
-0.030,-0.013,-0.019,39.429,-54.626,25.574
-0.037,-0.014,-0.018,40.039,-65.186,45.959
-0.054,-0.015,-0.014,38.208,-81.604,38.818
-0.053,-0.016,-0.013,37.842,-85.815,45.410
-0.072,-0.012,-0.008,37.415,-89.050,52.551
-0.039,-0.023,-0.014,36.011,-95.642,67.993
-0.042,-0.021,-0.006,35.095,-102.844,73.608
-0.066,-0.035,-0.011,33.325,-101.440,76.721
-0.055,-0.052,-0.019,26.550,-85.327,72.205
-0.054,-0.055,-0.021,2.502,-43.457,55.237
-0.075,-0.046,-0.022,-7.263,-35.461,62.256
-0.073,-0.038,-0.021,-13.428,-39.734,86.060
-0.085,-0.025,-0.013,-16.846,-58.105,124.023
0.734,-0.526,-0.263,-3.723,-137.573,235.107
4.000,-0.416,-1.094,-63.416,-175.964,215.027
3.765,3.574,-1.346,-19.958,-398.621,119.080
-0.389,-0.372,0.725,426.392,101.013,-47.424
-0.114,0.026,0.157,-140.686,319.214,-125.793
0.161,0.070,0.258,28.625,195.007,-53.711
0.077,-0.219,0.131,127.258,45.410,-29.846
0.115,-0.247,0.089,6.042,-89.722,33.691
0.513,-0.182,0.420,-70.435,-141.235,41.321
0.414,-0.159,0.501,24.475,-281.250,-27.649
-0.065,0.256,0.766,-193.604,-58.838,38.330
-0.050,0.205,0.312,-73.914,22.278,30.457
0.186,-0.232,2.689,141.846,-10.010,28.564
-0.047,-0.171,1.054,-5.737,13.245,23.560
-0.010,-0.016,0.978,1.770,0.244,-0.366
-0.010,-0.006,0.975,0.916,-1.587,-1.038
-0.001,-0.010,0.972,2.258,1.038,-0.732
0.005,-0.014,0.969,2.380,1.343,-0.305
-0.003,-0.008,0.968,2.441,1.221,0.854
0.001,-0.004,0.977,2.136,0.854,1.038
0.002,-0.009,0.969,2.136,1.038,-0.916
0.001,-0.008,0.969,2.075,0.732,-1.221
0.000,-0.007,0.966,1.892,0.549,-1.221
-0.001,-0.007,0.978,2.075,0.854,-1.282
0.000,-0.008,0.969,2.319,0.977,-1.099
-0.001,-0.007,0.965,2.258,1.099,-0.854
-0.001,-0.008,0.971,2.136,1.160,-0.916
-0.000,-0.006,0.974,2.197,1.099,-0.916
0.000,-0.007,0.970,2.258,0.916,-0.977
0.000,-0.008,0.965,2.258,0.916,-1.099
-0.000,-0.008,0.974,1.953,0.916,-1.282
0.000,-0.006,0.972,2.075,0.977,-1.160
-0.000,-0.008,0.969,2.197,0.977,-1.099
0.000,-0.007,0.968,2.258,1.160,-1.038
-0.000,-0.007,0.973,2.197,0.916,-0.977
0.031,-0.007,0.972,2.075,0.793,-1.099
0.001,-0.007,0.969,2.136,0.793,-1.099
0.000,-0.007,0.968,2.014,0.854,-1.221
-0.000,-0.007,0.973,2.075,0.977,-1.221
0.000,-0.007,0.972,2.014,0.854,-1.221
0.000,-0.008,0.969,2.136,0.916,-1.099
0.000,-0.007,0.969,2.197,1.038,-0.916
-0.000,-0.007,0.973,2.319,1.038,-1.038
0.000,-0.007,0.973,2.197,0.916,-0.977
0.000,-0.007,0.968,2.197,1.099,-1.221
0.000,-0.007,0.970,2.014,0.916,-1.099
-0.001,-0.007,0.973,2.075,0.977,-1.160
0.000,-0.008,0.973,2.197,0.916,-1.038
0.000,-0.009,0.969,2.136,0.916,-1.038
0.000,-0.007,0.972,2.136,0.977,-1.160
-0.000,-0.006,0.974,2.136,1.038,-0.977
-0.000,-0.008,0.971,2.197,1.038,-0.854
0.000,-0.008,0.969,2.136,0.977,-1.038
-0.000,-0.008,0.970,2.136,1.038,-0.977
0.000,-0.006,0.973,2.014,1.099,-1.038
-0.000,-0.008,0.970,2.197,0.977,-1.099
0.000,-0.008,0.969,2.075,0.916,-1.160
-0.000,-0.008,0.971,2.014,0.793,-1.038
0.000,-0.004,0.971,2.258,1.099,-0.977
0.000,-0.008,0.972,2.319,1.038,-1.038
0.000,-0.009,0.969,2.319,1.099,-1.099
0.000,-0.008,0.971,2.319,0.977,-1.099
-0.000,-0.007,0.972,2.136,1.038,-0.854
0.000,-0.007,0.973,2.197,1.099,-0.916
0.000,-0.008,0.968,2.136,0.854,-1.038
-0.001,-0.008,0.971,2.136,1.099,-0.977
-0.000,-0.007,0.974,2.136,1.099,-0.977
0.000,-0.007,0.971,2.136,0.977,-0.977
0.000,-0.008,0.971,2.136,0.977,-0.977
-0.000,-0.006,0.973,2.136,1.038,-1.038
-0.000,-0.007,0.973,2.380,1.160,-0.977
0.000,-0.007,0.970,2.258,0.916,-0.916
0.000,-0.007,0.972,2.319,1.099,-0.977
0.000,-0.008,0.973,2.197,0.977,-0.977
-0.000,-0.007,0.973,2.197,0.916,-1.038
-0.000,-0.007,0.970,2.258,0.977,-0.916
0.000,-0.007,0.972,2.319,1.038,-0.854
-0.000,-0.008,0.973,2.258,1.038,-0.977
-0.000,-0.008,0.972,2.014,1.038,-0.977
-0.000,-0.008,0.971,2.014,0.977,-0.977
-0.001,-0.007,0.971,2.258,0.916,-0.916
0.000,-0.008,0.972,2.197,0.977,-0.916
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.970,0.205,-0.007,3.723,-1.770,-4.578
0.974,0.206,-0.008,5.188,-0.854,-5.554
0.940,0.215,-0.032,9.888,-0.916,-8.972
0.947,0.227,-0.048,10.681,-2.686,-9.827
0.928,0.238,-0.053,9.583,-4.944,-8.972
0.920,0.247,-0.058,6.958,-7.263,-7.507
0.924,0.259,-0.079,1.892,-11.902,-3.845
0.919,0.262,-0.100,1.099,-14.282,-2.075
0.915,0.268,-0.106,-0.244,-16.785,-0.854
0.914,0.275,-0.099,-0.183,-19.470,-1.221
0.879,0.263,-0.160,7.690,-26.489,-6.836
0.828,0.266,-0.199,12.878,-35.339,-8.850
0.532,0.245,-0.176,17.212,-48.889,-11.475
0.293,0.200,-0.101,5.615,-72.571,-73.059
0.201,0.089,-0.277,9.399,-92.407,-73.853
0.089,0.046,-0.149,67.261,-128.723,-51.514
0.124,0.100,-0.121,74.341,-133.606,-51.331
0.193,0.180,-0.112,47.058,-114.624,-90.942
-0.003,0.124,0.010,50.171,-101.013,-107.910
-0.066,0.028,0.007,64.636,-85.876,-102.905
-0.073,-0.001,-0.001,76.294,-73.730,-85.266
-0.051,-0.021,-0.015,82.520,-57.251,-58.105
-0.040,-0.025,-0.019,79.590,-52.124,-53.772
-0.048,-0.026,-0.018,74.463,-50.232,-51.392
-0.054,-0.027,-0.019,68.481,-50.049,-46.997
-0.055,-0.027,-0.019,54.871,-51.575,-28.992
-0.045,-0.041,-0.026,46.570,-53.711,-18.799
-0.051,-0.037,-0.024,35.217,-56.213,-11.414
-0.045,-0.045,-0.026,21.912,-58.044,-5.432
-0.048,-0.048,-0.027,-6.226,-62.988,9.888
-0.027,-0.051,-0.028,-20.813,-67.749,19.348
-0.006,-0.057,-0.031,-36.377,-75.378,29.114
-0.016,-0.051,-0.021,-52.795,-92.590,45.227
-0.073,-0.069,-0.031,-83.130,-79.712,54.077
-0.069,-0.043,-0.022,-103.638,-57.800,54.443
-0.055,-0.057,-0.030,-120.361,-49.927,57.312
-0.050,-0.077,-0.043,-154.846,-57.556,70.190
